"","PROJECT_NUMBER","NEPA_NAME","REGION","NEPA_STATUS","INIT_DATE","DECISION_DATE","NEPA_TYPE","APPEALED","LITIGATED","ELAPSED_DAYS","DECISION_LEVEL","plan.date.min","plan.date.max","comp.date.min","comp.date.max","num.units.plan","num.units.comp","med.time.lag","th","hf","rf","tsi","completed","act.count","proj.dur.plan","proj.dur.comp","proj.delay","COMPLETED","INITIATED","max_date","max.delay","YP","size"
"1505",3077,"Upper Santa Clara Vegetation Mgmt","4","Complete","1/21/05","6/23/06","EA","0","0",518,"Ranger District/Mgt Unit","2006-04-15","2016-01-01","2007-09-26",NA,3596,2977,212,0.0416666666666667,0.902777777777778,0,0.0555555555555556,0.430555555555556,72,3549,NA,529,0,1,"2018-12-31",4643,2006,"x-large"
"1506",30538,"Sigurd to Red Butte 345 kV Transmission Line","4","Complete","1/5/10","12/7/12","EIS","1","0",1067,"Ranger District/Mgt Unit","2013-03-11","2013-03-11","2015-03-05","2015-03-05",164,164,724,1,0,0,0,1,1,1,1,724,1,1,"2018-12-31",2121,2013,"small"
"1507",10079,"Mt. Dutton Vegetation Management Project","4","Complete","2/6/06","2/23/07","EA","1","0",382,"Ranger District/Mgt Unit","2008-10-01","2010-01-15","2009-05-13","2015-10-19",1935,1938,1996,0.428571428571429,0.571428571428571,0,0,1,7,472,2351,224,1,1,"2018-12-31",3743,2008,"large"
"1508",37387,"New Harmony-Central Fuelbreak Improvement","4","Complete","10/5/12","4/5/13","EA","0","0",182,"Ranger District/Mgt Unit","2014-08-26","2016-03-30","2014-10-29",NA,1956,1956,64,0,1,0,0,0.5,6,583,NA,64,0,1,"2018-12-31",1588,2014,"large"
"1509",37898,"Upper Valley Landscape Improvement Project","4","Complete","12/16/11","10/25/17","EA","0","0",2140,"Ranger District/Mgt Unit","2018-06-12","2018-11-15","2018-09-17",NA,639,625,108,0.5,0.5,0,0,0.666666666666667,6,157,NA,97,0,1,"2018-12-31",202,2018,"medium"
"1510",29448,"North Beaver Fuels Project","4","Complete","7/22/09","4/4/11","EA","0","0",621,"Ranger District/Mgt Unit","2014-07-30","2017-10-01","2014-08-28","2017-10-17",151503,10512,147,0,0.714285714285714,0.142857142857143,0.142857142857143,1,14,1160,1147,29,1,1,"2018-12-31",1615,2014,"x-large"
"1511",34877,"Twitchell Canyon Fire Salvage Timber Sales","4","Complete","5/15/12","7/29/13","EA","0","0",440,"Ranger District/Mgt Unit","2017-10-02","2017-10-02","2018-09-28","2018-10-01",1232,1232,364,0,0.666666666666667,0.333333333333333,0,1,3,1,4,361,1,1,"2018-12-31",455,2017,"large"
"1512",35803,"Teeple Springs Vegetation Management Project","4","Complete","4/6/11","6/15/15","EA","0","0",1531,"Ranger District/Mgt Unit","2015-07-13","2018-06-30","2016-11-18",NA,4074,512,494,1,0,0,0,0.181818181818182,11,1084,NA,494,0,1,"2018-12-31",1267,2015,"x-large"
"1513",14573,"UM Pass Vegetation Managemnt","4","Complete","5/23/07","1/10/08","CE","1","0",232,"Ranger District/Mgt Unit","2008-09-01","2012-02-15","2008-09-15","2012-02-15",1299,1299,0,0.125,0.625,0.125,0.125,1,8,1263,1249,14,1,1,"2018-12-31",3773,2008,"large"
"1514",51778,"Fishlake National Forest & Boulder Mountain Wildlife Habitat Improvement Project","4","Complete","5/4/17","7/6/17","CE","0","0",63,"National Forest/Grassland","2017-10-01","2018-10-01","2018-08-24",NA,5818,1824,327,0,1,0,0,0.75,4,366,NA,327,0,1,"2018-12-31",456,2017,"x-large"
"1515",31304,"Twin Peaks Hazardous Fuels Reduction Project","4","Complete","6/24/09","8/30/10","EA","1","0",432,"Ranger District/Mgt Unit","2011-10-01","2016-10-01","2011-11-15","2017-05-01",5907,1161,45,0,1,0,0,1,3,1828,1995,45,1,1,"2018-12-31",2648,2011,"x-large"
"1516",49972,"Mytoge-Tidwell Sage Grouse Habitat Improvement Project","4","Complete","6/27/16","2/2/17","CE","0","0",220,"National Forest/Grassland","2017-10-01","2018-10-01","2018-03-12","2018-11-19",14009,13309,162,0,1,0,0,1,3,366,253,162,1,1,"2018-12-31",456,2017,"x-large"
"1517",17144,"Box Creek Hazardous Fuels Reduction","4","Complete","8/9/06","7/6/07","CE","0","0",331,"Ranger District/Mgt Unit","2007-10-01","2016-05-30","2007-12-12",NA,30403.8,9753.8,72,0.105263157894737,0.736842105263158,0.157894736842105,0,0.894736842105263,19,3165,NA,72,0,1,"2018-12-31",4109,2007,"x-large"
"1518",48923,"Pahvant Fuels Reduction Project","4","Complete","2/22/16","7/19/16","EA","0","0",148,"National Forest/Grassland","2016-09-01","2016-09-01",NA,NA,1130,1130,NA,0,1,0,0,0,2,1,NA,851,0,0,"2018-12-31",851,2016,"large"
"1519",40320,"Monroe Mountain Aspen Ecosystems Restoration","4","Complete","10/3/12","12/14/15","EIS","0","0",1167,"Ranger District/Mgt Unit","2016-10-01","2018-10-01","2017-05-01","2018-11-28",11574,11574,54.5,0,0.75,0,0.25,1,12,731,577,212,1,1,"2018-12-31",821,2016,"x-large"
"1520",9866,"Mt. Terrill Wildlife Habitat Improvement","4","Complete","7/23/08","3/26/09","CE","0","0",246,"Ranger District/Mgt Unit","2009-10-01","2009-10-01","2009-11-23","2009-11-23",1444,1444,53,0,1,0,0,1,2,1,1,53,1,1,"2018-12-31",3378,2009,"large"
"1521",20299,"Kanosh Bench Wildlife Habitat Improvement","4","Complete","9/10/08","12/23/08","CE","0","0",104,"Ranger District/Mgt Unit","2008-10-01","2011-10-01","2009-08-06","2012-05-01",435,435,276,0,1,0,0,1,4,1096,1000,309,1,1,"2018-12-31",3743,2008,"medium"
"1522",3075,"North Slope Meadow Thinning","4","Complete","6/19/06","9/20/06","CE","0","0",93,"Ranger District/Mgt Unit","2008-07-10","2012-09-19","2008-07-10","2012-09-24",1265,1265,0.5,0,0.25,0,0.75,1,4,1533,1538,0,1,1,"2018-12-31",3826,2008,"large"
"1523",10952,"Horse Hollow Hazardous Fuels Reduction","4","Complete","3/16/05","9/11/06","CE","0","0",544,"Ranger District/Mgt Unit","2007-10-30","2008-10-01","2008-09-24","2009-05-27",4000,4000,284,0,1,0,0,1,2,338,246,330,1,1,"2018-12-31",4080,2007,"x-large"
"1524",20567,"Elk Horn Vegetation Management","4","Complete","6/14/07","5/1/08","CE","1","0",322,"Ranger District/Mgt Unit","2008-10-01","2015-06-22","2009-09-29","2015-06-22",944,791,0,0.4,0.4,0,0.2,1,5,2456,2093,363,1,1,"2018-12-31",3743,2008,"large"
"1525",49453,"Pine Canyon to Koosharem Creek Wildlife Habitat Improvement Project","4","Complete","3/11/16","7/14/16","CE","0","0",125,"Ranger District/Mgt Unit","2016-10-01","2017-10-01","2018-01-25","2018-08-24",7919,1621,205,0,1,0,0,1,5,366,212,481,1,1,"2018-12-31",821,2016,"x-large"
"1526",11826,"Lost Spring Aspen","4","Complete","8/10/05","12/12/05","CE","0","0",124,"Ranger District/Mgt Unit","2009-09-28","2012-12-10","2009-09-28","2012-12-17",264,264,3.5,0,0.5,0,0.5,1,2,1170,1177,0,1,1,"2018-12-31",3381,2009,"medium"
"1527",38062,"Salina Creek Ecosystem Restoration Project","4","Complete","1/11/12","9/16/13","EA","0","0",614,"Ranger District/Mgt Unit","2014-08-01","2018-10-01","2015-05-01","2018-10-15",4942,4947,418,0,1,0,0,1,6,1523,1264,273,1,1,"2018-12-31",1613,2014,"x-large"
"1528",14645,"Fish Lake Basin Fuels Reduction","4","Complete","9/1/06","8/15/07","CE","0","0",348,"Ranger District/Mgt Unit","2008-05-05","2017-07-14","2008-06-02",NA,1608,1589,28,0,1,0,0,0.833333333333333,6,3358,NA,28,0,1,"2018-12-31",3892,2008,"large"
"1529",17522,"Sheep Valley Sagebrush Community Enhancement Project","4","Complete","10/18/06","4/9/07","CE","0","0",173,"Ranger District/Mgt Unit","2006-09-06","2007-10-01","2007-09-12","2007-11-26",450,500,213.5,0,1,0,0,1,2,391,76,371,1,1,"2018-12-31",4499,2006,"medium"
"1530",26616,"Monument Peak Hazardous Fuels Reduction Project","4","Complete","5/13/09","3/10/10","EA","1","0",301,"Ranger District/Mgt Unit","2011-10-01","2016-03-01","2014-12-15",NA,46894,12524,158,0,0.666666666666667,0.333333333333333,0,0.666666666666667,12,1614,NA,1171,0,1,"2018-12-31",2648,2011,"x-large"
"1531",20571,"Cedar Creek Wildlife","4","Complete","2/6/08","1/15/09","CE","1","0",344,"Ranger District/Mgt Unit","2009-04-30","2016-09-22","2009-05-20",NA,27479,15293,102,0,0.857142857142857,0,0.142857142857143,0.857142857142857,14,2703,NA,20,0,1,"2018-12-31",3532,2009,"x-large"
"1532",46174,"Little Res II","4","Complete","1/5/15","2/9/15","CE","0","0",35,"Ranger District/Mgt Unit","2015-10-01","2017-10-01","2017-09-25",NA,39419,1227,360,0,0.666666666666667,0,0.333333333333333,0.833333333333333,6,732,NA,725,0,1,"2018-12-31",1187,2015,"x-large"
"1533",31305,"Watts Mountain Wildlife Habitat Improvement Project","4","Complete","6/22/11","2/7/17","CE","0","0",2057,"Ranger District/Mgt Unit","2007-04-26","2007-04-26","2017-12-04","2017-12-04",5530,5530,3875,0,1,0,0,1,1,1,1,3875,1,1,"2018-12-31",4267,2007,"x-large"
"1534",18707,"White Pine Vegetation Management Project","4","Complete","11/22/06","5/24/07","CE","1","0",183,"Ranger District/Mgt Unit","2008-09-15","2012-09-24","2008-09-15",NA,1533,1252,0,0.125,0.625,0.125,0.125,0.875,8,1471,NA,0,0,1,"2018-12-31",3759,2008,"large"
"1535",40313,"North Elk Ridge Forest Health Project","4","Complete","10/3/12","11/18/14","EA","0","0",776,"Ranger District/Mgt Unit","2015-07-01","2017-07-01","2015-09-20","2017-12-04",1662,1662,81,0,0,0,1,1,23,732,807,81,1,1,"2018-12-31",1279,2015,"large"
"1536",14410,"Blue Creek Phase II Prescribed Fire","4","Complete","12/15/05","6/28/06","CE","0","0",195,"Ranger District/Mgt Unit","2006-06-28","2008-05-21","2006-11-16","2009-06-29",7266,3828,999,0,1,0,0,1,14,694,957,141,1,1,"2018-12-31",4569,2006,"x-large"
"1537",8238,"Pines Hazardous Fuels Project","4","Complete","1/31/05","5/26/05","CE","0","0",115,"Ranger District/Mgt Unit","2005-05-08","2013-10-01","2005-05-08","2014-06-15",9641,9641,0,0,1,0,0,1,16,3069,3326,0,1,1,"2018-12-31",4985,2005,"x-large"
"1538",35042,"Dairy Fork Wildlife Habitat Improvement and Fuels Reduction Project","4","Complete","2/25/11","6/14/11","CE","0","0",109,"Ranger District/Mgt Unit","2012-09-15","2018-08-04","2012-09-15","2018-09-03",4919,4919,0,0,1,0,0,1,4,2150,2180,0,1,1,"2018-12-31",2298,2012,"x-large"
"1539",26867,"Swasey Wildlife Improvement and Hazardous Fuels Reduction Project Phase 2","4","Complete","9/15/08","4/5/10","EA","0","0",567,"Ranger District/Mgt Unit","2013-03-15","2017-09-30","2013-03-15","2017-10-01",413,413,1,0,1,0,0,1,3,1661,1662,0,1,1,"2018-12-31",2117,2013,"medium"
"1540",23889,"Beaverdams Summer Homes Fuels Reduction Project","4","Complete","3/13/08","10/22/08","CE","0","0",223,"Ranger District/Mgt Unit","2005-04-01","2017-02-14","2005-07-01","2017-02-14",334,334,7.5,0.125,0.375,0.125,0.375,1,8,4338,4247,91,1,1,"2018-12-31",5022,2005,"medium"
"1541",40861,"Willow Fuels Project","4","Complete","2/28/13","8/15/17","EA","0","0",1629,"Ranger District/Mgt Unit","2018-06-01","2018-09-04",NA,NA,379.5,272.4,NA,0.333333333333333,0.666666666666667,0,0,0,9,96,NA,213,0,0,"2018-12-31",213,2018,"medium"
"1542",28754,"Willow Basin Wildland-Urban Interface Fuels Treatment Project","4","Complete","7/5/07","10/3/10","EA","0","0",1186,"Ranger District/Mgt Unit","2011-10-01","2014-10-01","2012-09-20","2015-03-31",2266,2266,339.5,0,1,0,0,1,10,1097,923,355,1,1,"2018-12-31",2648,2011,"large"
"1543",25171,"Ferron Summer Homes Project","4","Complete","6/10/08","8/3/08","CE","0","0",54,"Ranger District/Mgt Unit","2009-09-25","2009-09-25","2012-10-01","2012-10-01",28,28,1102,0.5,0.5,0,0,1,2,1,1,1102,1,1,"2018-12-31",3384,2009,"small"
"1544",35027,"Shalom Fuels Project","4","Complete","12/14/10","5/17/13","EA","0","0",885,"Ranger District/Mgt Unit","2013-09-30","2018-06-01","2018-01-29",NA,8309,8309,852,0.354651162790698,0.645348837209302,0,0,0.0465116279069767,172,1706,NA,1582,0,1,"2018-12-31",1918,2013,"x-large"
"1545",50592,"South Horn Wildlife Habitat Improvement","4","Complete","12/14/16","4/12/17","CE","0","0",119,"Ranger District/Mgt Unit","2017-06-01","2018-10-01","2017-08-01","2018-10-15",1681,1681,37.5,0,1,0,0,1,4,488,441,61,1,1,"2018-12-31",578,2017,"large"
"1546",12764,"Hang Dog/Nizhoni Fire Rehab","4","Complete","5/20/05","8/11/05","CE","0","0",83,"Ranger District/Mgt Unit","2015-07-25","2015-07-27","2015-09-16","2015-11-05",304,304,101,0,1,0,0,1,5,3,51,53,1,1,"2018-12-31",1255,2015,"medium"
"1547",40734,"West Slope Wildland-Urban Interface Hazardous Fuels Reduction Project","4","Complete","11/29/12","5/8/15","EA","0","0",890,"Ranger District/Mgt Unit","2014-03-15","2018-10-01","2015-08-20",NA,3503,3503,51,0,1,0,0,0.964285714285714,28,1662,NA,523,0,1,"2018-12-31",1752,2014,"x-large"
"1548",12759,"Orange Olsen Hazardous Fuels","4","Complete","6/6/05","7/26/05","CE","0","0",50,"Ranger District/Mgt Unit","2005-09-01","2007-01-15","2005-09-30","2007-01-15",715,671,0,0,1,0,0,1,12,502,473,29,1,1,"2018-12-31",4869,2005,"medium"
"1549",17214,"Blue Mountain Ranch Hazard Fuel Commercial Thin","4","Complete","3/27/08","7/18/07","CE","0","0",-253,"Ranger District/Mgt Unit","2011-10-03","2011-10-03",NA,NA,314,315,NA,1,0,0,0,0,7,1,NA,2646,0,0,"2018-12-31",2646,2011,"medium"
"1550",2952,"Upper Ephraim Salvage","4","Complete","6/10/05","8/24/05","CE","0","0",75,"Ranger District/Mgt Unit","2006-10-15","2012-08-30","2007-10-15","2012-08-30",522,522,0,0.241379310344828,0.172413793103448,0.310344827586207,0.275862068965517,1,29,2147,1782,365,1,1,"2018-12-31",4460,2006,"medium"
"1551",47541,"Mormon Pasture Mountain Wildlife Habitat Improvement Project","4","Complete","7/23/15","2/23/16","CE","0","0",215,"Ranger District/Mgt Unit","2016-06-15","2017-10-01","2016-09-15","2017-10-15",1659,1659,53,0,1,0,0,1,2,474,396,92,1,1,"2018-12-31",929,2016,"large"
"1552",2953,"Upper Manti Salvage","4","Complete","6/10/05","8/18/05","CE","1","0",69,"Ranger District/Mgt Unit","2006-09-15","2016-09-15","2008-08-29","2017-02-01",928,928,0,0.1,0.5,0.2,0.2,1,70,3654,3079,714,1,1,"2018-12-31",4490,2006,"large"
"1553",12762,"Wildcat Guzzlers","4","Complete","5/26/05","8/19/05","CE","0","0",85,"Ranger District/Mgt Unit","2010-11-15","2012-05-01","2010-11-17","2012-09-01",5024,5024,2,0,1,0,0,1,7,534,655,2,1,1,"2018-12-31",2968,2010,"x-large"
"1554",14687,"Dominion Oil & Gas Exploration Wells Skyline Unit 8-7, Skyline Unit 1-6, and Skyline Unit 14-28","4","Complete","11/1/05","6/20/06","EA","0","0",231,"Ranger District/Mgt Unit","2006-10-30","2007-06-15","2007-06-15","2007-07-15",78,78,258,0.666666666666667,0.333333333333333,0,0,1,3,229,31,228,1,1,"2018-12-31",4445,2006,"small"
"1555",20884,"Lake Fuels Project","4","Complete","5/4/07","5/4/09","EA","0","0",731,"Ranger District/Mgt Unit","2010-07-15","2012-09-12","2011-09-21","2017-11-16",1150,1150,2681,0.328125,0.640625,0.015625,0.015625,1,64,791,2249,433,1,1,"2018-12-31",3091,2010,"large"
"1556",48869,"Trail Mountain Wildlife Habitat Enhancement and Aspen Regeneration Project","4","Complete","4/8/16","4/11/18","CE","0","0",733,"Ranger District/Mgt Unit","2018-04-11","2018-04-11","2018-06-06","2018-06-06",2872,2872,56,0,1,0,0,1,1,1,1,56,1,1,"2018-12-31",264,2018,"x-large"
"1557",13377,"Buckeye Reservoir Hazard Fuels Thinning","4","Complete","3/26/08","7/26/06","CE","1","0",-609,"Ranger District/Mgt Unit","2007-06-01","2015-10-15","2007-07-26",NA,5741,4708,197,0.115702479338843,0.743801652892562,0,0.140495867768595,0.396694214876033,121,3059,NA,55,0,1,"2018-12-31",4231,2007,"x-large"
